T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
422,Lebanon,2013,All staff compensation as % of total expenditure in public institutions (%),97.5779,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2013,Expenditure by level of education: secondary (as % of government expenditure),17.0918,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2013,Expenditure by level of education: tertiary (as % of government expenditure),28.7415,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2013,Government expenditure on education (% of government expenditure),8.5755,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2013,Public expenditure on education (% of GDP),2.4347,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Capital expenditure as % of total expenditure in public institutions (%),8.6575,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Expenditure by level of education: primary (as % of government expenditure),53.2269,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Expenditure by level of education: secondary (as % of government expenditure),23.7917,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Expenditure by level of education: tertiary (as % of government expenditure),18.6383,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Government expenditure on education (% of government expenditure),23.8489,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2001,Public expenditure on education (% of GDP),9.3651,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2005,Expenditure by level of education: primary (as % of government expenditure),43.0362,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2005,Expenditure by level of education: secondary (as % of government expenditure),18.2720,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2005,Expenditure by level of education: tertiary (as % of government expenditure),36.4439,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2005,Government expenditure on education (% of government expenditure),32.4049,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2005,Public expenditure on education (% of GDP),12.0797,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Capital expenditure as % of total expenditure in public institutions (%),1.7286,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Expenditure by level of education: pre-primary (as % of government expenditure),0.1447,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Expenditure by level of education: primary (as % of government expenditure),35.9942,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Expenditure by level of education: secondary (as % of government expenditure),20.5200,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Expenditure by level of education: tertiary (as % of government expenditure),36.3836,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Government expenditure on education (% of government expenditure),24.6976,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2008,Public expenditure on education (% of GDP),12.0835,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),3.6282,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,All staff compensation as % of total expenditure in public institutions (%),92.9006,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Capital expenditure as % of total expenditure in public institutions (%),3.4712,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Expenditure by level of education: pre-primary (as % of government expenditure),0.2357,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Expenditure by level of education: primary (as % of government expenditure),55.9579,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Expenditure by level of education: secondary (as % of government expenditure),30.0645,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Expenditure by level of education: tertiary (as % of government expenditure),7.4078,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Government expenditure on education (% of government expenditure),13.8930,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
426,Lesotho,2018,Public expenditure on education (% of GDP),6.5117,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
430,Liberia,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),47.4012,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
430,Liberia,2008,All staff compensation as % of total expenditure in public institutions (%),41.4004,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
430,Liberia,2008,Capital expenditure as % of total expenditure in public institutions (%),11.1983,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
